Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Cornus unalaschkensis,11.9917,9,8.2625,24.85,1.61667,1516.5,205.5,False,6,,6124,
Cornus walteri,11.9917,11,13.2175,28.5942,1.8215,898.625,78.75,True,,,184,219
Cortaderia selloana,11.9917,9,13.725,25.75,7.23333,806.5,127.5,False,97,,8926,
Corydalis aurea,11.9917,11,8.53611,28.5,-0.054165,638.5,108.75,False,9,,4368,
Corydalis buschii,11.9917,2,5.89722,23.6,-6.93334,758.5,73.5,False,10,,80,
Corydalis omeiana,11.9917,5,13.6889,24.725,4.22917,1025.0,102.0,False,7,,11,
Corydalis solida,11.9917,6,8.74167,23.05,0.941668,732.5,133.5,False,83,,6120,
Corylopsis glandulifera,11.9917,9,15.2903,29.45,4.825,1298.0,166.0,False,18,,56,
Corylopsis gotoana,11.9917,11,11.0021,26.175,1.5,1249.25,155.5,False,29,,222,
Corylopsis pauciflora,11.9917,11,13.5974,27.6833,4.28055,1395.83,188.167,True,,,56,137
Corylopsis sinensis,11.9917,9,15.1959,29.8865,5.76,1316.5,152.125,True,,,140,168
Corylopsis spicata,11.9917,11,12.3382,27.3,3.25417,1019.5,174.25,False,151,,67,
Corylus americana,11.9917,11,9.57986,27.525,-1.23333,936.25,177.75,False,152,,5550,
Corylus avellana,11.9917,9,9.82525,23.148,3.5525,773.875,150.375,True,,,42953,348798
Corylus chinensis,11.9917,11,12.5746,25.913,3.49383,805.0,66.75,True,,,121,125
Corylus colurna,11.9917,11,10.1637,25.8235,1.017,769.5,136.75,True,,,690,22
Corylus cornuta,11.9917,11,8.77425,25.2547,-0.710416,948.667,116.667,True,,,4073,2775
Corylus fargesii,11.9917,11,7.61772,24.5333,-1.49445,823.0,87.1667,True,,,10,17
Corylus ferox,11.9917,11,11.9968,24.038,3.97711,929.0,83.0,True,,,150,417
Corylus jacquemontii,11.9917,11,10.2302,24.2,1.22778,854.5,109.5,True,,,5,25
Coryphantha macromeris,11.9917,9,15.6875,32.65,5.55417,458.5,66.5,False,24,,883,
Coryphantha robustispina,11.9917,9,15.384,30.775,7.90834,509.0,56.0,False,6,,280,
Cota tinctoria,11.9917,9,9.31804,24.1,2.40833,739.5,128.0,False,20,,8443,
Cotinus coggygria,11.9917,11,11.5539,26.939,2.91342,814.75,142.5,True,,,18295,4987
Cotinus obovatus,11.9917,9,13.2669,30.99,2.43217,1039.12,195.375,True,,,99,47
Cotoneaster acutifolius,11.9917,6,6.90347,23.25,-1.40417,722.5,127.75,False,50,,8612,
Cotoneaster adpressus,11.9917,8,8.63611,22.475,1.14167,753.75,93.0,False,65,,486,
Cotoneaster ambiguus,11.9917,8,8.4389,22.95,1.0,749.0,132.0,False,26,,633,
Cotoneaster buxifolius,11.9917,11,12.3778,24.3,4.475,797.0,70.0,False,19,,173,
Cotoneaster dammeri,11.9917,6,9.23194,23.1,2.09167,815.0,153.0,False,94,,2906,
Cotoneaster dielsianus,11.9917,6,8.69097,22.4,1.50417,794.0,143.0,False,78,,2608,
Cotoneaster frigidus,11.9917,11,10.6985,22.1421,5.19525,1030.5,140.125,True,,,220,2
Cotoneaster glabratus,11.9917,11,12.5333,25.2,4.16667,923.0,99.75,False,14,,34,
Cotoneaster hebephyllus,11.9917,8,8.26389,21.75,1.40833,683.5,88.0,False,20,,288,
Cotoneaster hedegaardii,11.9917,0,10.1375,22.05,4.20833,811.5,161.0,False,2,,,
Cotoneaster horizontalis,11.9917,9,9.69446,23.75,2.4,859.5,156.0,False,166,,9260,
Cotoneaster integerrimus,11.9917,6,7.37917,22.35,-0.116667,753.5,135.5,False,88,,6650,
Cotoneaster integrifolius,11.9917,5,9.63889,20.35,4.43333,954.0,171.5,False,24,,1577,
Cotoneaster konishii,11.9917,5,8.27639,17.3,3.75833,2466.0,211.75,False,6,,60,
Cotoneaster lancasteri,11.9917,6,10.1195,21.6,4.63333,1105.0,146.5,False,10,,2,
Cotoneaster microphyllus,11.9917,11,10.1917,22.4,4.42083,858.0,139.75,False,72,,696,
Cotoneaster nanshan,11.9917,6,7.85139,22.975,0.895832,757.5,137.0,False,22,,14,
Cotoneaster nitens,11.9917,8,9.47778,23.575,1.2625,766.0,117.75,False,42,,73,
Cotoneaster nitidus,11.9917,11,11.591,23.05,4.625,830.0,94.25,False,8,,53,
Cotoneaster rhytidophyllus,11.9917,11,12.6083,25.25,3.85833,921.5,84.0,False,8,,46,
Cotoneaster rotundifolius,11.9917,11,10.7055,23.3,3.5875,784.0,151.25,False,31,,113,
Cotula lineariloba,11.9917,11,12.0056,24.4,5.8125,652.5,89.0,False,4,,21,
Cotula socialis,11.9917,8,10.2542,22.575,3.54167,806.5,107.5,False,2,,30,
Crambe cordifolia,11.9917,6,9.76388,23.55,2.50833,717.0,143.5,False,97,,68,
Crambe kotschyana,11.9917,11,13.1896,31.975,4.02082,497.75,24.75,False,2,,83,
Crambe maritima,11.9917,8,9.9625,22.15,3.06667,748.5,142.5,False,96,,6679,
Crassula sarcocaulis,11.9917,9,13.5188,23.425,7.4875,779.0,90.5,False,28,,309,
Crataegus chungtienensis,11.9917,11,9.45417,21.375,3.0875,769.0,94.25,False,17,,21,
Crataegus crus-galli,11.9917,11,11.4508,28.5525,0.883027,925.0,163.5,True,,,1028,1064
Crataegus douglasii,11.9917,6,8.42111,25.281,0.322122,659.0,96.5,True,,,1174,1188
Crataegus flava,11.9917,9,17.2989,30.6833,8.1389,1130.33,200.5,True,,,57,66
Crataegus kansuensis,11.9917,11,9.75415,25.05,-0.308333,646.5,61.8333,True,,,70,72
Crataegus mollis,11.9917,11,10.8956,27.6285,0.159417,876.875,153.5,True,,,1184,528
Crataegus monogyna,11.9917,9,10.5251,23.181,4.76123,754.0,146.25,True,,,37233,419196
Crataegus pennsylvanica,11.9917,11,10.6188,27.9667,-0.377777,926.833,190.833,True,,,14,4
Crataegus schuettei,11.9917,5,8.22917,26.0,-3.90556,872.667,176.0,True,,,52,26
Crataegus submollis,11.9917,3,6.45618,24.058,-5.1355,772.75,138.625,True,,,227,112
Crataegus viridis,11.9917,11,13.1552,31.15,2.77883,1041.0,189.5,True,,,337,309
Cremanthodium arnicoides,11.9917,8,5.89305,19.275,-0.962499,720.5,107.0,False,14,,42,
Crinodendron hookerianum,11.9917,6,10.4264,21.3,5.6,1345.5,217.0,False,56,,182,
Crinodendron patagua,11.9917,11,12.2406,26.493,7.08233,605.75,49.0,True,,,23,15
Crinum bulbispermum,11.9917,9,15.4958,26.9,7.96667,784.25,87.25,False,67,,358,
Crocosmia masoniorum,11.9917,9,9.61251,21.1,4.69584,871.5,156.75,False,37,,102,
Crocosmia pottsii,11.9917,11,9.18889,19.35,4.48333,946.75,170.75,False,13,,227,
Crocus autumnalis,11.9917,11,11.5167,24.725,5.25417,672.75,112.75,False,2,,563,
Crocus chrysanthus,11.9917,6,8.91111,22.95,0.65,730.0,138.5,False,38,,1295,
Crocus mazziaricus,11.9917,11,15.2854,29.5,7.75,603.5,39.0,False,,,72,
Crocus pulchellus,11.9917,11,12.1806,24.925,4.1375,711.0,117.5,False,45,,166,
Crocus rujanensis,11.9917,9,10.4875,25.85,2.79167,603.5,119.5,False,8,,4,
Crocus tommasinianus,11.9917,6,9.80139,23.075,2.42917,802.5,158.0,False,97,,6025,
Crocus vernus,11.9917,6,8.04028,22.4,0.349999,818.0,148.25,False,67,,5786,
Crocus xantholaimos,11.9917,2,9.37916,22.05,2.89167,614.0,121.0,False,2,,2,
Cryptogramma acrostichoides,11.9917,9,6.6132,23.05,0.808333,977.5,132.75,False,13,,5014,
Cryptomeria japonica,11.9917,11,13.8993,27.243,6.93017,1224.25,159.0,True,,,6553,369
Cryptotaenia japonica,11.9917,11,13.2104,26.825,4.20833,1161.0,138.75,False,30,,2380,
Cunninghamia lanceolata,11.9917,9,15.4244,28.844,6.53892,1193.38,119.375,True,,,607,576
Cupressus funebris,11.9917,9,15.5073,29.004,6.98808,1095.38,103.875,True,,,285,426
Cupressus sempervirens,11.9917,9,15.7302,28.6,8.52324,714.0,80.0,True,,,7804,163
Cupressus torulosa,11.9917,11,11.5865,24.313,5.85425,751.5,86.375,True,,,91,73
Cyclamen coum,11.9917,11,10.3368,24.325,3.09167,837.5,160.25,False,106,,1620,
Cyclamen hederifolium,11.9917,11,10.925,24.5,4.01667,806.75,152.25,False,154,,9361,
Cyclamen purpurascens,11.9917,6,8.88889,23.55,0.608335,953.5,173.0,False,79,,6032,
Cyclamen repandum,11.9917,11,12.2097,24.3,5.27083,788.75,115.25,False,34,,4558,
Cydonia oblonga,11.9917,11,12.2991,25.974,5.55689,708.833,118.333,True,,19,9518,
Cylindropuntia imbricata,11.9917,9,15.3746,30.0693,8.14867,520.833,59.6667,True,,,4888,983
Cylindropuntia kleiniae,11.9917,9,17.2917,29.675,9.27083,554.75,70.75,False,37,,544,
Cylindropuntia whipplei,11.9917,11,12.1,31.1,2.725,575.5,100.5,False,22,,823,
Cynanchica gussonei,11.9917,8,10.3972,23.05,2.37917,744.75,100.0,False,10,,7,
Cynara cardunculus,11.9917,9,13.9826,26.6,7.59167,661.0,103.5,False,106,,9114,
Cynoglossum amabile,11.9917,11,11.6806,23.95,5.64584,838.0,125.25,False,40,,1976,
Cypripedium acaule,11.9917,9,8.44167,27.55,-1.575,1124.5,239.0,False,30,,9733,
Cypripedium formosanum,11.9917,11,12.859,22.55,6.5,1757.75,203.25,False,19,,37,
Cypripedium parviflorum,11.9917,8,7.24792,24.55,-2.81667,860.25,163.75,False,22,,7786,
Cyrtomium falcatum,11.9917,9,15.1028,27.1,8.18334,1088.0,162.5,False,160,,6480,
Cyrtomium fortunei,11.9917,11,12.3181,27.1,3.49167,1207.5,166.0,False,95,,4724,
Cyrtomium macrophyllum,11.9917,11,13.1194,27.8,4.225,1462.5,171.0,False,30,,750,
Cystopteris bulbifera,11.9917,9,8.03056,26.65,-2.725,905.0,172.5,False,72,,3985,
Cystopteris dickieana,11.9917,6,3.34166,21.6,-4.2375,632.25,106.5,False,24,,2090,
Cytisus nigricans,11.9917,5,8.43194,23.1,0.325,759.5,147.25,False,32,,4036,
Daboecia cantabrica,11.9917,11,11.2722,23.3,5.08333,966.0,162.25,False,42,,5779,
Dahlia imperialis,11.9917,9,15.3583,25.075,10.5167,1158.75,102.5,False,64,,251,
Dalea purpurea,11.9917,9,9.01598,28.775,-2.05833,812.5,109.0,False,58,,7777,
Danthonia californica,11.9917,11,11.3472,25.85,5.8375,893.5,58.0,False,13,,1695,
Danthonia intermedia,11.9917,9,5.18194,23.8,-2.275,791.25,148.25,False,5,,1409,
Daphne alpina,11.9917,5,8.56042,22.9,1.05,950.0,180.0,False,59,,1930,
Daphne arbuscula,11.9917,2,7.83194,22.55,-0.333333,720.75,119.5,False,33,,9,
Daphne blagayana,11.9917,5,7.91806,22.225,-0.0375,958.0,185.0,False,26,,73,
Daphne cneorum,11.9917,5,7.97917,23.0,0.0333332,941.5,169.5,False,59,,4684,
Daphne domini,11.9917,2,7.80417,23.6,-3.6,850.0,113.0,False,10,,1,
Daphne giraldii,11.9917,11,9.45417,25.35,-0.783333,638.5,79.5,False,24,,126,
Daphne laureola,11.9917,9,10.2493,23.4,3.875,834.0,148.5,False,73,,8921,
Daphne longilobata,11.9917,11,10.5243,23.225,3.23333,880.25,95.0,False,21,,39,
Daphne mezereum,11.9917,6,7.57361,22.55,-0.120833,790.5,144.25,False,137,,8847,
Daphne oleoides,11.9917,8,9.16805,23.125,1.72083,821.5,117.0,False,33,,761,
Daphne pontica,11.9917,11,9.98264,24.2,2.12084,998.25,195.75,False,55,,135,
Daphne pseudosericea,11.9917,5,4.88611,20.2,-2.74167,1095.5,210.0,False,1,,26,
Daphne retusa,11.9917,11,9.04861,22.9,1.49167,791.5,85.5,False,34,,110,
Daphne sericea,11.9917,8,13.1222,25.45,5.175,793.0,96.0,False,18,,251,
Daphniphyllum macropodum,11.9917,11,13.8607,28.193,4.37825,1391.25,174.75,True,,,856,785
Daphniphyllum oldhamii,11.9917,5,18.3639,30.075,9.95833,1976.75,147.0,False,7,,1793,
Darmera peltata,11.9917,8,10.0653,23.35,3.29167,884.0,150.5,False,107,,2814,
Dasiphora davurica,11.9917,8,6.75833,23.55,-2.82917,612.25,63.0,False,8,,457,
Dasiphora fruticosa,11.9917,9,7.40903,23.45,-0.791666,707.75,121.75,False,34,,9702,
Dasylirion leiophyllum,11.9917,9,15.6597,31.2,7.25417,569.5,71.0,False,33,,506,
Dasylirion texanum,11.9917,9,17.3083,31.0,7.57083,772.75,132.75,False,37,,1483,
Dasylirion wheeleri,11.9917,9,16.9405,34.285,8.52101,462.0,52.25,True,,,1025,279
Datisca cannabina,11.9917,11,10.807,25.45,1.74167,718.5,103.0,False,93,,183,
Davidia involucrata,11.9917,11,12.3627,25.657,4.40706,1043.38,118.375,True,,,143,208
Decaisnea insignis,11.9917,11,12.7319,25.225,4.4875,964.0,102.5,False,48,,368,
Delosperma ashtonii,11.9917,9,13.2785,24.475,6.80834,742.0,90.0,False,22,,27,
Delosperma basuticum,11.9917,11,10.2722,22.8,2.15833,745.0,100.5,False,14,,22,
Delosperma cooperi,11.9917,11,10.9333,25.65,3.77083,807.5,149.75,False,92,,377,
Delosperma crassum,11.9917,9,15.9458,27.125,9.81666,457.75,76.75,False,8,,30,
Delosperma deleeuwiae,11.9917,11,10.0319,24.025,3.61667,719.0,72.75,False,5,,3,
Delosperma esterhuyseniae,11.9917,9,13.2403,25.4,7.18333,525.5,69.5,False,7,,31,
Delosperma lavisiae,11.9917,11,12.1819,23.85,5.97083,772.25,86.75,False,15,,48,
Delphinium menziesii,11.9917,5,9.39931,22.525,2.98333,1013.25,124.25,False,6,,1485,
Delphinium vestitum,11.9917,8,6.35694,20.35,-2.48334,677.5,104.5,False,8,,15,
Deparia acrostichoides,11.9917,11,10.0493,28.425,-0.858333,1123.25,234.25,False,26,,3574,
Deparia conilii,11.9917,11,11.191,27.275,-0.0416667,1304.25,126.0,False,9,,2814,
Deschampsia cespitosa,11.9917,9,8.52501,22.525,1.54167,755.25,135.25,False,99,,9092,
Desmanthus illinoensis,11.9917,11,14.0778,31.2,2.94167,887.0,146.5,False,27,,6636,
Deutzia calycosa,11.9917,11,12.591,23.8,5.67917,861.5,108.0,False,20,,46,
Deutzia discolor,11.9917,11,12.6083,26.15,3.44167,824.0,92.5,False,35,,130,
Deutzia glomeruliflora,11.9917,11,12.5347,24.05,4.625,834.0,82.0,False,21,,81,
Deutzia gracilis,11.9917,11,11.8477,27.374,2.12325,1260.5,157.875,True,,,789,333
Deutzia hookeriana,11.9917,11,10.0729,22.85,3.5,808.0,87.25,False,11,,24,
Deutzia pulchra,11.9917,9,15.034,23.6547,9.36446,2080.67,200.167,True,,,410,716
Deutzia purpurascens,11.9917,11,9.49306,21.875,2.45,873.5,108.0,False,22,,65,
Deutzia setchuenensis,11.9917,9,14.6785,27.775,5.74583,1005.25,104.25,False,19,,178,
Dianella tasmanica,11.9917,11,11.3347,23.6,6.11667,870.5,167.0,False,84,,9028,
Dianthus acicularis,11.9917,6,4.2875,23.6,-6.6,586.5,104.5,False,16,,406,
Dianthus alpinus,11.9917,3,4.85417,19.7,-1.91667,1144.5,209.5,False,56,,399,
Dianthus armeria,11.9917,11,9.90833,25.75,1.275,877.5,164.5,False,72,,9095,
Dianthus arpadianus,11.9917,9,9.49444,24.675,0.879167,693.0,98.75,False,17,,5,
Dianthus basuticus,11.9917,11,12.5993,23.75,6.09167,738.25,97.0,False,11,,229,
Dianthus callizonus,11.9917,6,4.61389,20.1,-2.125,829.75,135.0,False,21,,21,
Dianthus cruentus,11.9917,9,9.32571,25.2,1.85417,604.0,105.0,False,27,,180,
Dianthus freynii,11.9917,6,5.69097,20.7,-1.15833,996.25,192.75,False,21,,9,
Dianthus giganteus,11.9917,9,9.66389,24.35,1.66667,758.0,151.5,False,39,,536,
Dianthus gratianopolitanus,11.9917,6,8.42778,22.65,0.958335,901.0,179.0,False,109,,1406,
Dianthus haematocalyx,11.9917,9,7.76875,22.225,0.5875,840.0,130.5,False,20,,56,
Dianthus microlepis,11.9917,3,3.84722,19.425,-3.19167,770.0,139.5,False,30,,48,
Dianthus pavonius,11.9917,6,4.79583,19.95,-1.51667,964.0,171.5,False,42,,1831,
Dianthus petraeus,11.9917,6,8.37083,23.05,0.441668,848.0,146.5,False,43,,80,
Dianthus simulans,11.9917,6,9.75833,24.1,0.483333,933.0,162.0,False,18,,1,
Dianthus squarrosus,11.9917,6,8.27778,25.25,-2.59167,633.0,119.25,False,20,,87,
Dianthus sternbergii,11.9917,3,5.37361,19.85,-1.85,1225.0,223.0,False,26,,180,
Dianthus subacaulis,11.9917,8,8.65833,23.35,1.0,833.25,150.25,False,41,,166,
Dianthus sylvestris,11.9917,6,7.74167,22.9,0.708335,955.0,186.5,False,53,,3660,
Dianthus webbianus,11.9917,6,9.40208,24.625,1.68333,657.0,99.5,False,20,,2,
Diarrhena americana,11.9917,11,11.5931,29.15,0.8,1023.5,190.5,False,29,,189,
Diascia barberae,11.9917,11,10.1951,23.1,3.51667,743.75,96.5,False,26,,50,
Dicentra canadensis,11.9917,11,10.0014,28.425,-0.7375,1030.25,205.25,False,32,,4368,
Dicentra eximia,11.9917,11,10.3083,26.675,0.541667,1025.0,206.0,False,81,,806,
Dicentra formosa,11.9917,8,10.0292,23.3,3.54583,1128.25,134.0,False,79,,9625,
Dichelostemma multiflorum,11.9917,11,13.6625,29.3,6.84167,894.75,69.5,False,18,,934,
Dictamnus albus,11.9917,8,9.61389,24.55,0.974999,711.25,134.25,False,103,,8072,
Dierama dracomontanum,11.9917,11,11.4958,22.425,5.77917,845.5,89.5,False,33,,49,
Dierama erectum,11.9917,9,13.4347,23.0,8.23334,826.5,87.0,False,8,,16,
Dierama igneum,11.9917,9,15.6597,24.5,10.075,871.25,114.5,False,26,,95,
Dierama jucundum,11.9917,9,13.5583,26.45,6.6,728.5,97.0,False,14,,2,
Dierama latifolium,11.9917,6,13.5153,23.55,7.39166,825.75,92.0,False,10,,42,
Dierama pauciflorum,11.9917,8,12.575,22.8,6.625,842.5,99.5,False,12,,26,
Dierama reynoldsii,11.9917,9,14.0306,23.6,8.61667,837.0,99.5,False,16,,49,
Dierama trichorhizum,11.9917,8,13.2236,23.65,7.05417,799.25,87.25,False,17,,33,
Diervilla lonicera,11.9917,6,6.76111,25.7,-4.05833,909.5,171.5,False,116,,8701,
Diervilla rivularis,11.9917,8,12.5486,27.0,2.625,1122.0,221.5,False,54,,75,
Diervilla sessilifolia,11.9917,8,9.57222,23.85,0.975,1359.0,296.25,False,101,,522,
Digitalis ferruginea,11.9917,8,9.42708,23.65,1.55417,818.75,149.25,False,94,,604,
Digitalis grandiflora,11.9917,6,7.13472,22.8,-0.374998,963.75,177.0,False,152,,8376,
Digitalis laevigata,11.9917,11,10.5319,25.0,2.56666,890.5,148.0,False,31,,208,
Digitalis lanata,11.9917,9,10.1556,25.55,1.66667,686.5,122.0,False,113,,777,
Digitalis obscura,11.9917,11,12.1153,27.75,4.13333,599.0,99.0,False,48,,4282,
Digitalis parviflora,11.9917,9,9.35278,23.925,2.80417,805.25,138.0,False,57,,670,
Digitalis purpurea,11.9917,9,9.89723,23.45,3.25416,863.75,151.25,False,176,,7309,
Dioscorea villosa,11.9917,11,11.6139,28.1,1.475,974.75,197.25,False,58,,9034,
Diospyros austroafricana,11.9917,8,16.075,30.65,10.1,478.25,43.5,False,5,,620,
Diospyros kaki,11.9917,9,15.6241,29.768,6.64925,1157.88,117.875,True,,,1116,563
Diospyros lotus,11.9917,11,13.2855,28.2661,4.49667,989.167,103.667,True,,20,690,
Dipelta floribunda,11.9917,11,13.2088,27.5833,3.46666,896.0,78.1667,True,,,41,88
Diphylleia cymosa,11.9917,8,9.99097,24.675,1.39167,1231.5,260.75,False,45,,668,
Diplarrena moraea,11.9917,11,12.0042,22.2,7.31667,869.5,160.5,False,23,,2761,
Diplotaxis tenuifolia,11.9917,11,10.3708,24.6,3.63333,703.0,134.5,False,49,,5628,
Dipteronia sinensis,11.9917,11,14.403,28.8855,4.35558,1061.75,101.5,True,,,117,96
Dipterostemon capitatus,11.9917,9,15.4847,28.4,9.85834,632.5,9.5,False,1,,9860,
Dirca palustris,11.9917,9,8.26667,27.95,-2.70833,1023.5,209.5,False,63,,4191,
Disanthus cercidifolius,11.9917,11,10.8903,26.175,1.5625,1371.0,177.0,False,84,,153,
Diselma archeri,11.9917,9,7.46921,18.7407,3.36156,1418.0,250.333,True,,,350,393
Disporopsis pernyi,11.9917,9,14.1451,26.05,6.03333,1246.5,152.75,False,66,,190,
Disporum cantoniense,11.9917,9,14.9576,26.575,7.03333,1169.25,116.5,False,35,,603,
Disporum longistylum,11.9917,9,14.1125,26.3,5.79167,1026.5,95.5,False,9,,26,
Disporum megalanthum,11.9917,11,13.1847,25.85,4.1125,1003.0,104.75,False,11,,74,
Disporum sessile,11.9917,11,11.9625,25.95,2.8,1263.0,173.0,False,37,,1479,
Distylium racemosum,11.9917,9,15.4088,28.714,6.25583,1623.25,175.5,True,,,280,439
Dodecatheon austrofrigidum,11.9917,6,11.1049,25.0,6.89167,1535.25,105.5,False,3,,21,
Dodecatheon dentatum,11.9917,3,7.47778,24.1,-2.28333,798.5,116.75,False,23,,205,
Dodecatheon hendersonii,11.9917,11,12.4,26.35,4.7625,762.75,68.0,False,23,,7683,
Dodecatheon jeffreyanum,11.9917,6,8.02362,25.85,2.625,1002.0,106.0,False,1,,1628,
Dodecatheon pulchellum,11.9917,5,6.98472,24.0,-0.595832,647.5,111.0,False,43,,5269,
Doellingeria umbellata,11.9917,9,7.05278,24.95,-3.51667,972.0,183.0,False,41,,8412,
Doronicum orientale,11.9917,6,7.60278,22.3,0.0458326,662.5,117.0,False,61,,2288,
Draba aizoides,11.9917,5,5.90972,20.65,-0.9875,1064.5,202.0,False,65,,4253,
Draba araratica,11.9917,2,0.152779,16.85,-6.41667,373.5,66.5,False,3,,7,
Draba bruniifolia,11.9917,5,4.91667,21.275,-3.35,692.5,109.25,False,28,,84,
Draba korabensis,11.9917,2,8.10833,22.4,0.166667,797.0,129.0,False,6,,1,
Draba lasiocarpa,11.9917,6,9.21597,23.475,1.20417,723.25,116.75,False,33,,232,
Draba olgae,11.9917,8,3.44583,22.15,-6.44167,538.5,61.5,False,2,,28,
Draba rigida,11.9917,2,3.50972,19.3,-3.08333,859.25,163.5,False,22,,151,
Draba sakuraii,11.9917,3,6.40972,22.85,-2.54167,1285.5,151.0,False,10,,34,
Draba subcapitata,11.9917,2,2.87222,12.75,-4.225,244.0,29.0,False,2,,3,
Dracunculus vulgaris,11.9917,11,13.1181,26.55,5.89167,728.75,107.75,False,110,,2637,
Draperia systyla,11.9917,8,10.9736,26.9,5.975,887.0,20.5,False,5,,522,
Drimys aromatica,11.9917,9,10.0625,20.2,5.95833,1040.0,199.0,False,3,,6317,
Drimys winteri,11.9917,11,10.6717,23.4705,6.08034,849.5,92.0,True,,,195,143
Dryas integrifolia,11.9917,6,-1.92639,19.3,0.845834,518.0,92.25,False,11,,2704,
Dryas octopetala,11.9917,6,4.14028,19.2,-1.90833,918.75,162.25,False,111,,9010,
Dryopteris carthusiana,11.9917,6,7.86944,23.25,-0.983333,745.5,133.5,False,98,,9502,
Dryopteris clintoniana,11.9917,9,8.14027,25.85,-1.975,1027.0,192.0,False,32,,597,
Dryopteris crassirhizoma,11.9917,9,9.36806,26.45,-0.433333,1192.25,165.75,False,60,,3956,
Dryopteris cristata,11.9917,6,7.43056,24.05,-1.69167,811.5,148.0,False,58,,4755,
Dryopteris cycadina,11.9917,11,12.3875,26.55,4.13333,1427.5,183.0,False,56,,967,
Dryopteris erythrosora,11.9917,9,13.2319,28.1,4.29167,1240.0,186.0,False,128,,4886,
Dryopteris expansa,11.9917,6,6.76111,22.35,-0.524998,853.5,136.5,False,45,,9539,
Dryopteris filix-mas,11.9917,6,8.34861,23.0,1.01667,766.5,143.5,False,148,,7629,
Dryopteris goldieana,11.9917,9,8.12083,25.475,-1.30416,1006.75,198.25,False,14,,1038,
Dryopteris intermedia,11.9917,9,8.17916,27.5,-2.45,1063.0,213.5,False,44,,9804,
Dryopteris juxtaposita,11.9917,11,13.4396,25.8,7.40417,823.25,61.25,False,7,,71,
Dryopteris marginalis,11.9917,9,9.09932,27.85,-1.41667,1022.0,199.0,False,87,,9643,
Dryopteris nigropaleacea,11.9917,6,16.2347,29.2,6.80417,1053.0,134.0,False,8,,5,
Dryopteris sieboldii,11.9917,9,13.7708,26.975,4.9625,1460.5,188.25,False,64,,373,
Dryopteris stewartii,11.9917,11,12.5986,25.8,4.12083,794.0,120.25,False,26,,41,
Dryopteris sublacera,11.9917,11,13.0111,25.525,4.70833,909.5,102.75,False,14,,111,
Dryopteris wallichiana,11.9917,11,11.816,21.65,7.33334,1152.75,133.5,False,69,,2209,
Dudleya cymosa,11.9917,9,14.5521,28.775,8.82917,625.5,10.5,False,19,,4555,
Dypsis decipiens,11.9917,2,18.4703,27.3667,14.4056,1374.83,55.0,True,,,58,48
Dysosma delavayi,11.9917,11,13.3507,24.7,4.78333,1012.5,79.5,False,4,,30,
Dysosma pleiantha,11.9917,9,15.1028,26.65,7.56667,1774.0,180.0,False,13,,338,
Ebracteola fulleri,11.9917,9,16.2611,29.325,8.76667,364.75,53.5,False,7,,12,
Echinacea angustifolia,11.9917,11,11.0174,28.475,0.675002,705.5,102.5,False,72,,2484,
Echinacea pallida,11.9917,11,11.3062,28.65,-0.0166665,909.5,143.25,False,120,,2783,
Echinacea purpurea,11.9917,11,10.2194,28.025,0.120835,913.0,164.75,False,207,,8184,
Echinocereus coccineus,11.9917,9,13.966,29.925,4.675,578.75,81.0,False,44,,7334,
Echinocereus reichenbachii,11.9917,9,16.6833,31.7,6.64166,764.0,121.5,False,44,,5703,
Echinocereus triglochidiatus,11.9917,11,10.9347,29.25,1.56666,489.5,83.0,False,63,,6005,
Echium amoenum,11.9917,11,10.8083,26.825,0.758333,647.5,96.75,False,18,,19,
Echium vulgare,11.9917,8,9.39375,23.6,1.77083,759.0,142.25,False,99,,7646,
Echium wildpretii,11.9917,9,10.6681,24.2,4.96667,583.5,73.5,False,82,,728,
Edgeworthia chrysantha,11.9917,9,13.6972,28.65,4.31667,1298.75,166.25,False,88,,609,
Edraianthus dalmaticus,11.9917,11,9.97083,25.75,2.34167,780.0,140.0,False,26,,6,
Edraianthus graminifolius,11.9917,6,7.18611,21.95,-0.0166667,845.0,156.0,False,54,,325,
