Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Saurauia roxburghii,14.2833,2,23.823,32.1,20.0444,1435.67,30.6667,True,2,,39,38
Sorbus sitchensis,14.2833,2,6.44503,21.1261,0.245873,1553.12,166.625,True,25,1,561,351
Sorbus verrucosa,14.2833,2,21.6042,27.85,15.8417,2037.0,22.75,True,1,,3,4
Abeliophyllum distichum,14.2833,3,10.7826,26.7,0.224999,1086.5,123.75,False,135,,48,
Acaena microphylla,14.2833,3,8.56389,21.2,2.23333,1235.0,239.25,False,42,,234,
Acantholimon ulicinum,14.2833,3,8.86249,23.975,1.3,777.5,90.5,False,19,,33,
Achillea clavennae,14.2833,3,4.90694,19.275,-1.31667,1115.5,206.75,False,32,,1821,
Aciphylla aurea,14.2833,3,8.32778,20.925,3.06667,1247.75,225.5,False,25,,1553,
Aciphylla scott-thomsonii,14.2833,3,7.88196,19.4,3.20833,1540.0,263.0,False,1,,394,
Aconitum napellus,14.2833,3,6.61528,21.35,0.116667,1021.0,192.5,False,115,,8191,
Actaea podocarpa,14.2833,3,9.66807,27.35,-0.941667,1118.0,239.5,False,15,,164,
Alchemilla alpina,14.2833,3,5.33194,19.2,-0.600002,1041.0,183.0,False,93,,921,
Alchemilla erythropoda,14.2833,3,6.51667,22.975,-2.5625,719.0,127.75,False,62,,5,
Alchemilla mollis,14.2833,3,9.36944,23.125,1.8625,825.0,157.0,False,158,,8266,
Alchemilla xanthochlora,14.2833,3,8.45,21.8,1.5,929.0,180.5,False,53,,6365,
Allium paradoxum,14.2833,3,9.22014,22.7,1.8125,664.0,126.75,False,32,,723,
Allium splendens,14.2833,3,1.27778,23.25,-10.9625,608.0,83.5,False,19,,1225,
Allium ursinum,14.2833,3,9.43611,22.75,2.325,772.5,146.0,False,114,,6448,
Alnus viridis,14.2833,3,5.15486,21.175,-1.50417,980.75,174.5,False,56,,8613,
Alyssum wulfenianum,14.2833,3,4.31389,18.95,-2.04583,1301.25,236.75,False,38,,72,
Andromeda polifolia,14.2833,3,9.41458,23.3,1.74167,791.0,154.0,False,81,,,
Anemonastrum canadense,14.2833,3,7.59444,24.4,-1.275,838.0,153.0,False,3,,979,
Anemone multifida,14.2833,3,5.18681,22.475,-2.60833,664.5,118.75,False,7,,4665,
Anemone parviflora,14.2833,3,1.78333,20.225,-6.075,766.0,118.0,False,12,,265,
Antennaria dioica,14.2833,3,4.95694,21.55,-2.70417,703.25,125.25,False,98,,998,
Antennaria howellii,14.2833,3,7.57014,25.375,-2.03333,820.75,151.0,False,1,,322,
Antennaria umbrinella,14.2833,3,5.46667,23.3,-1.88333,649.75,127.0,False,8,,1411,
Anthericum ramosum,14.2833,3,8.55972,23.275,0.654167,784.5,147.0,False,13,,715,
Anthriscus sylvestris,14.2833,3,9.54445,22.8,2.67917,756.5,146.5,False,64,,5813,
Aquilegia coerulea,14.2833,3,4.05972,22.95,-3.2625,582.0,114.25,False,17,,4719,
Aquilegia olympica,14.2833,3,5.41667,21.1,-2.15,1011.5,182.0,False,53,,324,
Aralia hispida,14.2833,3,6.71667,24.2,-3.64167,991.5,193.5,False,13,,3745,
Arctanthemum arcticum,14.2833,3,2.37431,20.475,-5.58333,718.0,117.0,False,11,,745,
Arctostaphylos alpinus,14.2833,3,3.44305,18.9,-2.9,856.0,151.5,False,11,,8833,
Arenaria purpurascens,14.2833,3,9.75833,23.0,2.48333,797.0,148.0,False,36,,,
Arnica montana,14.2833,3,6.06667,20.35,-0.404168,981.5,182.5,False,11,,8475,
Artemisia chamaemelifolia,14.2833,3,7.04097,22.35,0.0541675,972.75,174.75,False,22,,341,
Aruncus dioicus,14.2833,3,8.76529,23.4,0.7,962.5,170.5,False,179,,9247,
Asarum europaeum,14.2833,3,7.61111,23.725,-1.41667,741.25,127.75,False,15,,9159,
Asplenium septentrionale,14.2833,3,7.53333,22.45,0.175002,760.0,140.5,False,37,,798,
Asplenium viride,14.2833,3,6.42778,20.825,-0.883333,1058.25,194.0,False,33,,6235,
Aster alpinus,14.2833,3,4.37639,20.525,-1.875,950.25,179.0,False,14,,7443,
Aster amellus,14.2833,3,9.21667,23.85,1.4,761.5,145.0,False,75,,4775,
Aster pyrenaeus,14.2833,3,8.13195,22.975,0.970832,971.25,172.0,False,43,,7,
Astilboides tabularis,14.2833,3,7.35417,22.8,-0.712501,755.75,131.25,False,14,,9,
Astragalus sempervirens,14.2833,3,5.97014,21.075,-0.316665,1003.25,188.0,False,18,,261,
Astrantia major,14.2833,3,7.99444,21.95,0.654167,961.25,180.0,False,123,,891,
Aubrieta olympica,14.2833,3,8.46111,22.775,0.620833,713.5,134.0,False,16,,9,
Azorella trifurcata,14.2833,3,7.7,19.875,2.12083,647.5,124.5,False,53,,27,
Berberis coxii,14.2833,3,10.0125,20.85,4.0375,968.5,113.75,False,15,,3,
Betonica macrantha,14.2833,3,6.47986,21.925,-2.40417,742.75,119.25,False,18,,1649,
Betula apoiensis,14.2833,3,6.75694,22.575,-2.1625,984.0,155.75,False,26,,6,
Betula nana,14.2833,3,3.20139,20.525,-4.15,695.5,125.0,False,117,,9393,
Betula platyphylla,14.2833,3,7.60625,23.15,-0.6,718.5,125.75,False,78,,7958,
Betula pumila,14.2833,3,6.34305,24.55,-3.75833,810.5,136.5,False,77,,2727,
Bistorta officinalis,14.2833,3,7.36667,21.85,0.408335,850.0,163.0,False,37,,7289,
Brunnera macrophylla,14.2833,3,9.50833,23.1,1.35833,780.75,148.5,False,132,,768,
Buphthalmum salicifolium,14.2833,3,8.17916,22.45,0.795833,985.0,183.75,False,61,,828,
Bupleurum aureum,14.2833,3,3.98472,23.5,-6.51667,664.5,106.0,False,11,,1913,
Caltha leptosepala,14.2833,3,4.16528,21.175,-2.3,772.25,135.0,False,31,,472,
Camassia leichtlinii,14.2833,3,10.4639,25.35,3.425,974.0,113.5,False,82,,257,
Campanula cochleariifolia,14.2833,3,5.73611,20.25,-0.749999,1073.5,203.25,False,39,,5518,
Campanula lasiocarpa,14.2833,3,1.71528,20.7,-6.06667,829.5,127.0,False,9,,1833,
Campanula latifolia,14.2833,3,6.84167,22.15,-0.570835,722.5,132.5,False,91,,953,
Campanula rotundifolia,14.2833,3,7.38194,22.5,-0.2875,748.0,137.0,False,122,,878,
Campanula scheuchzeri,14.2833,3,4.64028,19.35,-1.70833,1036.75,198.75,False,38,,4976,
Cardamine heptaphylla,14.2833,3,8.87083,22.75,2.225,991.5,201.5,False,34,,8386,
Cardamine pratensis,14.2833,3,9.625,22.75,2.825,807.5,159.0,False,5,,4732,
Carex atrata,14.2833,3,3.66528,18.425,-2.41666,923.25,165.0,False,24,,6628,
Carlina acaulis,14.2833,3,6.19167,20.55,-0.891668,1002.5,181.75,False,73,,8588,
Carlina vulgaris,14.2833,3,9.10695,22.55,1.48333,748.25,141.5,False,46,,7457,
Cassiope lycopodioides,14.2833,3,3.09722,19.025,-3.85,943.75,150.25,False,21,,671,
Celmisia gracilenta,14.2833,3,8.38472,19.85,3.725,1330.75,249.5,False,11,,2518,
Celmisia spectabilis,14.2833,3,8.05695,19.7,3.7,1448.5,277.0,False,12,,2791,
Centaurea macrocephala,14.2833,3,8.84028,22.525,2.15833,762.75,149.75,False,98,,873,
Chamaecytisus purpureus,14.2833,3,8.80972,23.35,0.625,791.5,140.0,False,39,,274,
Chamaecytisus supinus,14.2833,3,10.0458,24.0,2.35833,748.0,151.5,False,25,,3536,
Chamaedaphne calyculata,14.2833,3,6.21111,24.125,-3.8875,825.0,145.5,False,77,,9592,
Chusquea montana,14.2833,3,8.29584,20.5,4.1,1361.0,175.5,False,8,,39,
Circaea alpina,14.2833,3,6.87083,22.9,-0.541668,844.5,127.0,False,23,,929,
Clematis integrifolia,14.2833,3,8.33194,25.05,-1.00417,656.75,116.0,False,123,,1721,
Clematis occidentalis,14.2833,3,5.80972,25.25,-2.94167,700.0,121.25,False,14,,397,
Colchicum cilicicum,14.2833,3,8.68958,22.35,1.53333,671.5,126.75,False,43,,25,
Colchicum speciosum,14.2833,3,7.90903,22.45,0.525,694.25,124.0,False,86,,282,
Coprosma atropurpurea,14.2833,3,8.26388,19.925,3.54583,1432.5,256.5,False,11,,244,
Coprosma petriei,14.2833,3,9.01805,21.6,3.51667,1031.0,199.0,False,28,,493,
Cornus canadensis,14.2833,3,6.22014,23.625,-3.27084,937.75,177.25,False,98,,9764,
Corydalis solida,14.2833,3,8.74167,23.05,0.941668,732.5,133.5,False,83,,612,
Cotoneaster acutifolius,14.2833,3,6.90347,23.25,-1.40417,722.5,127.75,False,5,,8612,
Cotoneaster integerrimus,14.2833,3,7.37917,22.35,-0.116667,753.5,135.5,False,88,,665,
Cotoneaster integrifolius,14.2833,3,9.63889,20.35,4.43333,954.0,171.5,False,24,,1577,
Cotoneaster lancasteri,14.2833,3,10.1195,21.6,4.63333,1105.0,146.5,False,1,,2,
Cotoneaster nanshan,14.2833,3,7.85139,22.975,0.895832,757.5,137.0,False,22,,14,
Crambe maritima,14.2833,3,9.9625,22.15,3.06667,748.5,142.5,False,96,,6679,
Crinodendron hookerianum,14.2833,3,10.4264,21.3,5.6,1345.5,217.0,False,56,,182,
Crocus tommasinianus,14.2833,3,9.80139,23.075,2.42917,802.5,158.0,False,97,,625,
Crocus vernus,14.2833,3,8.04028,22.4,0.349999,818.0,148.25,False,67,,5786,
Cyclamen purpurascens,14.2833,3,8.88889,23.55,0.608335,953.5,173.0,False,79,,632,
Daphne mezereum,14.2833,3,7.57361,22.55,-0.120833,790.5,144.25,False,137,,8847,
Dianthus alpinus,14.2833,3,4.85417,19.7,-1.91667,1144.5,209.5,False,56,,399,
Dianthus arpadianus,14.2833,3,9.49444,24.675,0.879167,693.0,98.75,False,17,,5,
Dianthus callizonus,14.2833,3,4.61389,20.1,-2.125,829.75,135.0,False,21,,21,
Dianthus gratianopolitanus,14.2833,3,8.42778,22.65,0.958335,901.0,179.0,False,19,,146,
Dianthus microlepis,14.2833,3,3.84722,19.425,-3.19167,770.0,139.5,False,3,,48,
Dianthus pavonius,14.2833,3,4.79583,19.95,-1.51667,964.0,171.5,False,42,,1831,
Dianthus petraeus,14.2833,3,8.37083,23.05,0.441668,848.0,146.5,False,43,,8,
Dianthus squarrosus,14.2833,3,8.27778,25.25,-2.59167,633.0,119.25,False,2,,87,
Diervilla lonicera,14.2833,3,6.76111,25.7,-4.05833,909.5,171.5,False,116,,871,
Draba aizoides,14.2833,3,5.90972,20.65,-0.9875,1064.5,202.0,False,65,,4253,
Dryas integrifolia,14.2833,3,-1.92639,19.3,0.845834,518.0,92.25,False,11,,274,
Dryas octopetala,14.2833,3,4.14028,19.2,-1.90833,918.75,162.25,False,111,,91,
Dryopteris clintoniana,14.2833,3,8.14027,25.85,-1.975,1027.0,192.0,False,32,,597,
Dryopteris cristata,14.2833,3,7.43056,24.05,-1.69167,811.5,148.0,False,58,,4755,
Dryopteris expansa,14.2833,3,6.76111,22.35,-0.524998,853.5,136.5,False,45,,9539,
Dryopteris goldieana,14.2833,3,8.12083,25.475,-1.30416,1006.75,198.25,False,14,,138,
Elaeagnus commutata,14.2833,3,5.57083,23.175,-3.42083,619.0,106.75,False,65,,4888,
Elliottia pyroliflora,14.2833,3,6.85903,20.125,1.30417,1478.5,183.75,False,7,,1179,
Empetrum nigrum,14.2833,3,6.5375,21.5,-0.466668,785.0,142.5,False,64,,698,
Epimedium ecalcaratum,14.2833,3,14.8833,26.125,5.99583,1218.0,113.0,False,7,,2,
Epimedium latisepalum,14.2833,3,9.79721,24.025,1.7375,872.5,162.25,False,13,,2,
Epimedium mikinorii,14.2833,3,14.5042,27.4,5.175,1182.0,129.0,False,9,,1,
Epimedium perralderianum,14.2833,3,9.83888,22.85,3.33334,749.0,148.5,False,32,,16,
Equisetum fluviatile,14.2833,3,8.07083,22.1,0.733332,695.75,119.0,False,36,,8363,
Eranthis cilicica,14.2833,3,8.77222,22.55,1.39166,692.0,129.0,False,48,,259,
Erica carnea,14.2833,3,7.60417,22.2,-0.0375009,1007.25,181.75,False,61,,517,
Erica spiculifolia,14.2833,3,6.04861,21.2,-1.25417,749.75,125.25,False,16,,134,
Erica tetralix,14.2833,3,8.475,21.65,2.0375,783.25,148.5,False,68,,4572,
Erigeron peregrinus,14.2833,3,5.25279,22.05,-2.03333,871.5,153.25,False,11,,969,
Erigeron speciosus,14.2833,3,6.4375,23.975,-1.60833,577.25,109.5,False,47,,3915,
Erinus alpinus,14.2833,3,8.62847,22.525,1.55,981.0,187.25,False,89,,5834,
Eriogonum niveum,14.2833,3,9.09028,28.75,-0.458333,480.5,69.0,False,8,,94,
Eriogonum thymoides,14.2833,3,9.23194,27.3,-0.0791659,494.5,84.25,False,13,,471,
Eriophorum chamissonis,14.2833,3,1.98195,22.525,-6.7875,699.25,108.25,False,6,,217,
Eriophorum vaginatum,14.2833,3,6.4125,21.85,-1.05833,772.0,144.75,False,53,,7394,
Eryngium alpinum,14.2833,3,5.70278,20.525,-0.920834,1028.75,204.5,False,85,,411,
Erythronium revolutum,14.2833,3,9.58819,22.65,3.81667,1399.75,147.75,False,41,,735,
Euonymus nanus,14.2833,3,7.19028,22.45,-1.15,627.5,109.5,False,6,,31,
Euonymus obovatus,14.2833,3,8.70278,26.5,-2.60833,887.5,168.0,False,3,,285,
Euonymus sachalinensis,14.2833,3,8.09028,24.4,-1.92917,1061.75,137.0,False,48,,1187,
Euonymus verrucosus,14.2833,3,6.37083,23.3,-2.825,640.0,110.75,False,65,,8258,
Eurybia macrophylla,14.2833,3,6.77569,26.475,-4.12917,896.0,168.25,False,44,,8264,
Festuca amethystina,14.2833,3,8.46944,22.8,0.566668,966.75,179.5,False,35,,912,
Festuca valesiaca,14.2833,3,8.69097,24.7,-0.345833,650.75,121.5,False,36,,4798,
Filipendula camtschatica,14.2833,3,6.05417,21.8,-2.9375,921.5,159.25,False,31,,1223,
Fritillaria camschatcensis,14.2833,3,5.03194,20.05,-1.89167,912.0,158.5,False,41,,2339,
Fritillaria elwesii,14.2833,3,13.3111,27.05,5.25,729.0,83.0,False,23,,4,
Fritillaria meleagris,14.2833,3,9.84445,23.3,2.91667,788.25,150.5,False,146,,665,
Galanthus lagodechianus,14.2833,3,10.0264,24.6,0.783332,695.0,113.0,False,34,,71,
Gaultheria mucronata,14.2833,3,8.85,19.85,3.88333,939.5,171.0,False,47,,186,
Gaultheria procumbens,14.2833,3,8.0125,25.075,-1.35,980.5,199.5,False,127,,9765,
Genista radiata,14.2833,3,7.06389,21.625,0.249998,930.5,182.0,False,66,,574,
Genista sagittalis,14.2833,3,8.02222,22.4,0.700002,950.25,186.75,False,67,,737,
Gentiana asclepiadea,14.2833,3,6.47361,20.95,-0.750002,1022.0,178.5,False,17,,8889,
Gentiana lutea,14.2833,3,6.76667,21.15,0.154167,1037.25,205.5,False,117,,9249,
Gentiana septemfida,14.2833,3,5.23611,21.0,-2.42917,917.5,170.0,False,76,,74,
Geranium dalmaticum,14.2833,3,9.94167,22.75,3.18333,741.0,148.5,False,89,,5,
Geranium endressii,14.2833,3,9.63333,22.3,3.16666,797.5,157.0,False,67,,4441,
Geranium erianthum,14.2833,3,3.68889,19.75,-3.77083,805.5,130.75,False,26,,2593,
Geranium gymnocaulon,14.2833,3,4.54583,20.5,-3.075,1053.5,187.5,False,17,,146,
Geranium phaeum,14.2833,3,9.27222,22.8,1.61667,777.5,150.5,False,87,,8182,
Geranium pratense,14.2833,3,8.7875,22.95,1.16666,715.5,139.5,False,18,,8498,
Geranium psilostemon,14.2833,3,9.51597,21.95,3.175,784.25,154.75,False,65,,643,
Geranium renardii,14.2833,3,5.36667,20.975,-1.65,958.5,181.75,False,83,,98,
Geum macrophyllum,14.2833,3,9.73403,23.425,2.91667,814.0,158.25,False,34,,8271,
Geum montanum,14.2833,3,4.1375,18.65,-1.95833,1075.5,204.0,False,6,,6914,
Geum triflorum,14.2833,3,6.61944,25.575,-3.125,680.0,111.25,False,94,,8887,
Gladiolus caucasicus,14.2833,3,7.13194,23.5,-1.30833,750.5,124.5,False,23,,27,
Glaucidium palmatum,14.2833,3,7.77083,23.8,-1.35833,1178.5,194.25,False,35,,275,
Globularia nudicaulis,14.2833,3,6.8875,21.325,0.304167,1055.5,202.0,False,63,,4715,
Gymnocarpium dryopteris,14.2833,3,5.93125,21.975,-2.46667,779.25,133.75,False,83,,9467,
Gypsophila repens,14.2833,3,5.66667,20.575,-0.887499,1045.5,200.0,False,81,,4896,
Heuchera chlorantha,14.2833,3,8.80208,24.1,1.125,825.25,106.25,False,18,,98,
Heuchera cylindrica,14.2833,3,7.17083,24.5,-1.16667,595.5,105.5,False,52,,295,
Heuchera glabra,14.2833,3,5.7125,20.35,-0.833332,1233.0,186.0,False,17,,482,
Hieracium tomentosum,14.2833,3,7.60138,22.4,0.658335,952.5,187.5,False,22,,1528,
Horminum pyrenaicum,14.2833,3,5.83194,20.8,-0.983333,953.0,168.25,False,77,,3731,
Hyacinthella leucophaea,14.2833,3,8.08056,24.6,-2.18333,595.5,103.0,False,17,,698,
Hylotelephium cauticola,14.2833,3,7.37222,23.0,-0.525,828.75,159.5,False,16,,29,
Hylotelephium pluricaule,14.2833,3,2.78056,21.45,-6.10833,898.25,158.75,False,7,,5,
Hylotelephium populifolium,14.2833,3,2.08472,23.3,-8.84166,564.75,76.75,False,27,,11,
Hypericum orientale,14.2833,3,5.75417,21.625,-1.56666,1036.75,191.5,False,4,,94,
Hyssopus seravschanicus,14.2833,3,6.23472,24.625,-2.9125,639.25,78.5,False,2,,11,
Inula magnifica,14.2833,3,6.53194,21.75,-1.14167,1040.5,195.5,False,76,,62,
Iris aphylla,14.2833,3,6.8132,23.825,-3.10417,616.5,108.75,False,71,,1774,
Iris hookeri,14.2833,3,5.04445,22.35,-4.32917,947.0,187.5,False,31,,62,
Jacobaea cannabifolia,14.2833,3,4.44167,22.1,-5.95833,810.5,120.75,False,3,,146,
Jamesia americana,14.2833,3,6.69306,23.975,-0.587502,594.0,101.0,False,67,,146,
Jasione laevis,14.2833,3,7.76805,22.4,0.891668,904.5,182.5,False,37,,4319,
Kalmia microphylla,14.2833,3,5.54445,21.525,-1.72917,1085.25,145.5,False,12,,373,
Kalmia polifolia,14.2833,3,5.93472,23.55,-3.96667,899.5,168.5,False,39,,4114,
Kitaibela vitifolia,14.2833,3,8.85833,22.775,1.45833,695.0,135.0,False,35,,115,
Koeleria glauca,14.2833,3,8.16389,22.9,0.666665,666.0,124.5,False,57,,4838,
Koenigia polystachya,14.2833,3,9.78472,23.05,4.39583,1032.75,182.75,False,5,,252,
Lallemantia canescens,14.2833,3,7.16388,24.775,-1.98333,591.25,97.0,False,16,,13,
Lemna trisulca,14.2833,3,8.525,22.6,1.00833,669.0,121.5,False,24,,8171,
Leucojum vernum,14.2833,3,9.11736,23.25,1.31666,871.75,162.5,False,117,,8376,
Lewisia columbiana,14.2833,3,5.6625,21.2,-1.125,1216.75,151.5,False,3,,599,
Lewisia cotyledon,14.2833,3,8.46528,24.1,2.275,1121.5,108.0,False,72,,472,
Lewisia pygmaea,14.2833,3,3.77292,21.625,-2.84167,665.25,128.0,False,47,,1329,
Lilium philadelphicum,14.2833,3,7.09584,26.55,-3.63333,841.5,138.75,False,23,,5839,
Linnaea borealis,14.2833,3,6.06528,22.35,-2.175,778.0,130.0,False,64,,976,
Lomatium grayi,14.2833,3,8.96668,28.65,0.0750009,667.75,115.5,False,7,,841,
Lomelosia caucasica,14.2833,3,5.6764,21.85,-2.05,879.5,159.5,False,11,,423,
Lonicera alpigena,14.2833,3,7.02917,21.65,-0.133333,1028.5,194.0,False,91,,694,
Lonicera caerulea,14.2833,3,5.31806,21.9,-1.8375,710.0,125.5,False,14,,7852,
Lonicera canadensis,14.2833,3,6.63056,24.875,-3.89583,952.0,179.5,False,29,,5927,
Lonicera utahensis,14.2833,3,4.52778,23.3,-4.59167,656.0,105.5,False,8,,2256,
Lunaria rediviva,14.2833,3,8.25555,22.675,0.5,813.25,156.75,False,1,,932,
Lupinus arcticus,14.2833,3,1.40833,20.75,-8.03333,667.25,101.25,False,11,,144,
Luzula sylvatica,14.2833,3,8.84514,21.7,2.09583,915.75,176.5,False,9,,6771,
Luzula ulophylla,14.2833,3,9.05417,22.25,2.48334,1028.5,191.5,False,16,,66,
Lysichiton americanus,14.2833,3,9.70764,22.35,3.3375,1007.5,151.75,False,64,,9638,
Lysichiton camtschatcensis,14.2833,3,7.46389,22.25,-1.09583,961.0,170.25,False,5,,714,
Mahonia nervosa,14.2833,3,9.94097,22.8,3.60833,1081.25,131.0,False,42,,9835,
Maianthemum dilatatum,14.2833,3,9.53958,22.35,2.40417,1345.75,147.5,False,44,,967,
Malva moschata,14.2833,3,9.19583,22.55,1.99167,777.0,151.5,False,79,,7333,
Melica altissima,14.2833,3,6.95833,24.425,-2.9875,603.0,111.75,False,22,,193,
Molinia caerulea,14.2833,3,8.30833,21.8,1.53333,786.5,146.0,False,73,,5249,
Molopospermum peloponnesiacum,14.2833,3,6.79861,21.75,0.391667,932.0,187.25,False,35,,859,
Myrica gale,14.2833,3,7.71111,21.925,0.391665,821.5,157.5,False,118,,6769,
Narcissus minor,14.2833,3,9.86667,23.35,3.45834,817.5,147.0,False,22,,88,
Nepeta grandiflora,14.2833,3,7.37639,22.55,-0.85,664.5,122.5,False,52,,372,
Noccaea zaffranii,14.2833,3,18.775,30.6,12.4667,541.0,5.0,False,1,,,
Olsynium douglasii,14.2833,3,9.87916,25.0,3.3375,740.0,110.0,False,16,,3212,
Oplopanax horridus,14.2833,3,7.60417,22.3,1.25,1170.5,152.0,False,41,,8148,
Oreoselinum nigrum,14.2833,3,9.53057,25.3,2.66667,715.5,147.0,False,3,,4192,
Oryzopsis asperifolia,14.2833,3,6.91528,26.7,-2.34167,860.0,148.0,False,3,,2118,
Osmanthus decorus,14.2833,3,10.2562,23.875,2.90833,918.5,184.0,False,59,,7,
Oxalis adenophylla,14.2833,3,6.85278,21.425,1.10834,794.25,113.5,False,47,,152,
Paeonia daurica,14.2833,3,9.43056,24.125,0.4375,663.0,135.75,False,44,,875,
Paeonia ludlowii,14.2833,3,9.20693,22.55,0.775,753.5,98.0,False,4,,8,
Paeonia mlokosewitschii,14.2833,3,9.57014,23.7,0.758335,698.5,115.0,False,85,,18,
Paeonia tenuifolia,14.2833,3,8.22639,25.5,-1.85,637.5,120.5,False,115,,1566,
Papaver orientale,14.2833,3,9.19444,23.3,1.19583,749.5,140.5,False,16,,39,
Paris quadrifolia,14.2833,3,7.17778,22.45,-0.0583334,774.5,144.0,False,89,,8453,
Parnassia palustris,14.2833,3,5.37569,20.925,-1.34583,878.75,154.25,False,71,,6527,
Paxistima canbyi,14.2833,3,10.4819,27.25,0.0374998,924.0,189.75,False,64,,55,
Paxistima myrsinites,14.2833,3,7.29861,23.9,-0.925,827.5,108.5,False,1,,6575,
Pelargonium endlicherianum,14.2833,3,9.93403,25.375,1.50417,714.25,91.25,False,51,,16,
Penstemon barrettiae,14.2833,3,10.7181,26.85,1.9,623.5,67.5,False,19,,64,
Penstemon euglaucus,14.2833,3,6.18472,22.25,0.433335,1215.0,130.0,False,22,,212,
Penstemon fruticosus,14.2833,3,6.87083,23.9,-1.10833,649.5,116.0,False,38,,349,
Penstemon ovatus,14.2833,3,9.54722,23.925,2.47083,1073.0,132.75,False,36,,11,
Penstemon procerus,14.2833,3,4.91528,22.35,-2.64167,644.25,114.0,False,46,,3536,
Penstemon pruinosus,14.2833,3,7.99445,27.6,-1.64167,594.0,115.0,False,1,,33,
Penstemon serrulatus,14.2833,3,7.54583,22.6,0.883335,1313.0,155.5,False,44,,1148,
Petasites hybridus,14.2833,3,8.90555,22.35,1.2,772.0,151.0,False,66,,5976,
Petunia exserta,14.2833,3,15.9125,28.45,7.90833,1262.0,275.5,False,13,,6,
Peucedanum verticillare,14.2833,3,8.59861,23.1,0.583333,977.0,162.5,False,31,,84,
Phacelia sericea,14.2833,3,9.61041,23.35,0.591667,754.5,143.0,False,21,,,
Phedimus stoloniferus,14.2833,3,7.59028,23.1,0.0916668,659.0,110.5,False,6,,66,
Phlox diffusa,14.2833,3,6.3611,22.5,0.666668,959.0,115.0,False,18,,367,
Phuopsis stylosa,14.2833,3,9.84027,22.6,2.81666,729.0,146.0,False,73,,65,
Phyllodoce glanduliflora,14.2833,3,3.36805,18.875,-2.10417,952.0,166.75,False,9,,1557,
Physocarpus malvaceus,14.2833,3,7.8,25.6,-0.850002,607.25,101.0,False,42,,1344,
Phyteuma orbiculare,14.2833,3,6.94028,21.45,-0.250002,982.5,186.0,False,47,,6779,
Phyteuma scheuchzeri,14.2833,3,8.69375,22.725,1.00417,906.25,156.5,False,43,,1129,
Pinguicula macroceras,14.2833,3,7.81389,22.075,1.66667,1320.75,164.25,False,5,,545,
Pinus pumila,14.2833,3,0.73125,21.2,-8.85417,693.25,97.0,False,78,,2746,
Plagiorhegma dubium,14.2833,3,6.15417,24.15,-5.1,732.0,97.0,False,19,,296,
Polemonium caeruleum,14.2833,3,5.97083,22.3,-2.67083,715.25,124.75,False,125,,8175,
Polystichum andersonii,14.2833,3,7.5236,21.95,1.46667,1452.5,180.5,False,22,,497,
Polystichum braunii,14.2833,3,6.91945,22.525,-1.00417,1090.25,185.0,False,73,,666,
Polystichum lonchitis,14.2833,3,5.30833,20.35,-1.34584,974.75,179.0,False,58,,757,
Populus maximowiczii,14.2833,3,2.59305,23.575,-9.67083,666.75,73.5,False,35,,275,
Potentilla alba,14.2833,3,8.65833,23.525,0.695833,709.0,133.25,False,61,,3593,
Potentilla nivea,14.2833,3,1.88056,19.15,-5.25417,695.25,121.75,False,34,,3372,
Primula auricula,14.2833,3,6.43611,20.45,-0.195833,1087.25,206.75,False,1,,4677,
Primula elatior,14.2833,3,8.77639,22.75,0.875,847.25,164.25,False,1,,5933,
Primula florindae,14.2833,3,8.01389,20.425,2.40417,814.25,154.75,False,9,,8,
Primula waltonii,14.2833,3,5.66667,19.9,-2.26667,698.5,81.5,False,29,,18,
Psephellus dealbatus,14.2833,3,8.4375,23.0,-1.74167,710.0,125.0,False,16,,1624,
Pseudathyrium alpestre,14.2833,3,6.16251,22.5,1.16667,1046.0,174.0,False,1,,712,
Pulmonaria angustifolia,14.2833,3,6.96111,22.35,-0.374998,693.25,128.0,False,53,,3748,
Pulmonaria officinalis,14.2833,3,9.41042,23.025,1.8625,810.25,158.5,False,78,,7158,
Pulsatilla campanella,14.2833,3,0.930557,20.95,-8.72917,583.25,79.75,False,23,,1,
Pulsatilla georgica,14.2833,3,8.2743,23.2,0.558332,773.5,124.25,False,18,,23,
Pulsatilla grandis,14.2833,3,9.11528,24.45,-0.05,618.0,101.25,False,37,,1953,
Pulsatilla halleri,14.2833,3,7.31667,22.2,0.141668,919.5,171.5,False,36,,1544,
Pulsatilla montana,14.2833,3,8.65,23.575,0.899999,873.75,173.0,False,49,,767,
Pulsatilla patens,14.2833,3,4.92639,23.7,-6.00833,586.5,96.0,False,79,,8546,
Pulsatilla vulgaris,14.2833,3,8.11667,22.675,0.6875,740.75,137.5,False,132,,664,
Pyrola asarifolia,14.2833,3,5.31943,24.15,-2.93333,850.0,124.0,False,9,,8591,
Raoulia australis,14.2833,3,9.89236,22.375,4.025,853.25,164.5,False,33,,879,
Rhodiola rosea,14.2833,3,3.89028,19.2,-2.625,882.5,157.5,False,15,,8632,
Rhododendron albrechtii,14.2833,3,8.22014,23.825,-0.724999,1219.25,194.0,False,61,,649,
