Taxon,temperature,climate_rating,mean_annual_ temp_celcius,mean_hottest_month_celcius,mean_coldest_quarter_celsius,mean_annual_precipitation mm/year,mean_driest_quarter mm/qtr,tree_on_CAT,PLANTSEARCH,URBANPLANTS,GBIF_CURRENT,GBIF_BGCI
Achillea millefolium,9.98333,11,10.275,25.05,3.25833,801.0,132.0,False,247,,8613,
Achlys triphylla,9.98333,11,9.69307,23.05,3.24167,1231.0,129.5,False,22,,5881,
Aconitum jaluense,9.98333,11,8.64375,25.3,-3.325,1190.5,105.0,False,1,,869,
Aconitum japonicum,9.98333,11,10.2521,26.1,0.195833,1257.25,166.5,False,23,,1153,
Aconitum sinomontanum,9.98333,11,11.3111,27.5,0.725,870.0,84.75,False,1,,215,
Acorus calamus,9.98333,11,9.32847,24.025,1.575,806.75,144.0,False,158,,7279,
Actaea asiatica,9.98333,11,8.67083,24.35,-1.05,1102.5,125.5,False,36,,12,
Actaea elata,9.98333,11,10.9694,26.575,3.51667,1183.75,144.75,False,4,,18,
Actaea japonica,9.98333,11,11.4472,27.2,1.21667,1308.25,155.5,False,19,,846,
Actaea pachypoda,9.98333,11,8.29722,26.05,-2.125,970.0,183.0,False,92,,9761,
Actaea podocarpa,9.98333,11,9.66807,27.35,-0.941667,1118.0,239.5,False,15,,164,
Actaea racemosa,9.98333,11,10.5,28.0,-0.4,1034.5,206.0,False,82,,4338,
Actaea simplex,9.98333,11,7.87362,23.85,-1.89167,1044.0,151.75,False,3,,1891,
Actinidia arguta,9.98333,11,10.2556,25.85,0.191667,1073.5,131.5,False,118,,2878,
Actinidia polygama,9.98333,11,10.125,25.875,0.145833,1095.5,139.5,False,61,,1975,
Adenocaulon bicolor,9.98333,11,10.9944,25.025,4.0,955.5,94.75,False,11,,5376,
Adiantum aleuticum,9.98333,11,9.83194,23.2,3.925,1241.75,143.0,False,4,,942,
Adiantum pedatum,9.98333,11,8.93333,27.3,-1.63333,1006.5,188.0,False,149,,9653,
Adiantum venustum,9.98333,11,9.74583,23.225,2.08333,763.5,87.25,False,76,,227,
Aethionema grandiflorum,9.98333,11,9.54167,26.25,-0.391667,656.5,90.0,False,59,,64,
Aethionema saxatile,9.98333,11,10.5222,25.65,2.71667,760.75,134.0,False,52,,388,
Agastache nepetoides,9.98333,11,10.6403,28.7,-0.170833,933.75,169.0,False,4,,1279,
Ageratina altissima,9.98333,11,10.1361,27.525,0.0333325,931.5,180.5,False,56,,9834,
Agrimonia eupatoria,9.98333,11,9.46042,23.95,2.07083,719.0,133.5,False,136,,7292,
Ajuga reptans,9.98333,11,9.42638,23.85,1.94583,821.0,150.5,False,139,,7945,
Albuca humilis,9.98333,11,10.7868,22.225,5.04583,829.75,101.0,False,27,,33,
Alcea rosea,9.98333,11,10.1056,24.1,3.05833,756.5,136.5,False,11,,861,
Alcea rugosa,9.98333,11,10.0097,25.85,0.704167,653.75,128.75,False,49,,1365,
Alchemilla mollis,9.98333,11,9.36944,23.125,1.8625,825.0,157.0,False,158,,8266,
Aleuritopteris argentea,9.98333,11,11.3028,27.8,0.841665,816.0,76.5,False,7,,1359,
Allium acuminatum,9.98333,11,8.85417,26.35,0.516667,641.75,102.75,False,15,,3885,
Allium atropurpureum,9.98333,11,10.1236,24.95,1.6875,747.75,131.75,False,67,,35,
Allium cernuum,9.98333,11,8.53125,25.95,-1.27917,779.75,131.75,False,123,,737,
Allium cristophii,9.98333,11,9.83471,22.675,3.00833,794.25,152.5,False,6,,411,
Allium falcifolium,9.98333,11,11.5201,25.65,4.90417,1013.25,101.5,False,19,,1446,
Allium flavum,9.98333,11,9.65,24.95,0.825002,700.5,124.5,False,88,,2858,
Allium hookeri,9.98333,11,12.832,24.425,5.4875,942.25,104.0,False,9,,87,
Allium litvinovii,9.98333,11,10.2611,29.725,-0.574998,583.25,91.25,False,5,,8,
Allium moly,9.98333,11,10.0472,24.2,2.73333,762.0,145.75,False,19,,221,
Allium paradoxum,9.98333,11,9.22014,22.7,1.8125,664.0,126.75,False,32,,723,
Allium schoenoprasum,9.98333,11,8.31876,23.7,0.908333,786.5,140.0,False,21,,8249,
Allium shelkovnikovii,9.98333,11,10.4958,27.35,1.60834,546.5,66.0,False,3,,7,
Allium siculum,9.98333,11,9.99584,23.0,3.30833,827.0,165.0,False,3,,642,
Allium sphaerocephalon,9.98333,11,10.5972,25.075,3.21667,806.0,149.75,False,124,,65,
Allium stellatum,9.98333,11,7.58958,28.1,-4.37083,787.5,108.25,False,33,,1382,
Allium togashii,9.98333,11,10.9,26.775,2.20833,925.5,139.75,False,5,,5,
Allium tricoccum,9.98333,11,8.67917,27.95,-2.19167,973.0,184.5,False,45,,7987,
Allium tuberosum,9.98333,11,11.1125,27.9,1.84166,979.5,154.5,False,15,,298,
Allium ursinum,9.98333,11,9.43611,22.75,2.325,772.5,146.0,False,114,,6448,
Althaea officinalis,9.98333,11,10.5785,24.65,3.54583,751.0,134.0,False,155,,8438,
Alyssoides utriculata,9.98333,11,9.55001,24.75,1.74167,874.0,173.5,False,55,,1171,
Alyssum handelii,9.98333,11,4.64722,20.425,-1.2375,733.0,128.5,False,4,,5,
Alyssum montanum,9.98333,11,9.59444,24.2,1.80833,737.0,135.0,False,57,,284,
Amauropelta noveboracensis,9.98333,11,10.3958,28.6,-0.154167,1133.75,243.5,False,35,,9779,
Amelanchier ovalis,9.98333,11,10.3715,24.7,2.75833,801.5,147.25,False,12,,8812,
Ammi majus,9.98333,11,10.5292,24.7,3.68334,757.0,139.5,False,65,,6276,
Anaphalis sinica,9.98333,11,12.409,27.475,1.9375,1128.0,102.75,False,11,,651,
Anchistea virginica,9.98333,11,15.3007,30.325,2.975,1188.75,225.0,False,2,,3811,
Anchusa leptophylla,9.98333,11,10.0903,26.275,-0.5125,686.0,139.25,False,2,,123,
Anchusa officinalis,9.98333,11,9.08333,22.9,1.58333,696.5,127.0,False,92,,7585,
Andropogon gerardi,9.98333,11,10.7208,28.7,1.075,865.0,152.0,False,7,,9321,
Androsace lanuginosa,9.98333,11,11.8632,24.375,4.75833,1153.25,132.75,False,23,,23,
Androsace sarmentosa,9.98333,11,7.47361,20.525,0.566667,835.0,112.0,False,48,,68,
Androsace sempervivoides,9.98333,11,5.50139,21.2,-2.7875,738.25,112.75,False,55,,29,
Anemone blanda,9.98333,11,9.65833,23.35,2.21667,787.0,148.0,False,72,,685,
Angelica archangelica,9.98333,11,8.11874,22.825,0.904167,737.25,134.75,False,125,,884,
Anisodus stramoniifolius,9.98333,11,12.2028,23.45,4.05,784.5,87.75,False,18,,112,
Anthemis cretica,9.98333,11,10.0792,22.95,4.09167,821.5,153.5,False,1,,1821,
Anthemis punctata,9.98333,11,10.2694,21.025,5.45,801.75,145.75,False,2,,89,
Anthriscus sylvestris,9.98333,11,9.54445,22.8,2.67917,756.5,146.5,False,64,,5813,
Anthyllis hermanniae,9.98333,11,11.0694,24.05,4.79167,791.75,112.0,False,31,,247,
Anthyllis vulneraria,9.98333,11,8.73473,22.2,1.77917,803.75,150.5,False,86,,83,
Antirrhinum braun-blanquetii,9.98333,11,10.3382,24.0,3.8125,797.25,137.0,False,3,,399,
Aquilegia bernardii,9.98333,11,8.66389,22.7,1.88333,888.5,124.5,False,18,,215,
Aquilegia canadensis,9.98333,11,9.10973,27.9,-1.35,953.5,176.5,False,142,,983,
Aquilegia chrysantha,9.98333,11,10.9736,26.45,3.075,649.5,93.0,False,78,,1575,
Aquilegia formosa,9.98333,11,8.93542,24.1,2.33333,872.0,97.25,False,77,,988,
Aquilegia vulgaris,9.98333,11,9.25,23.25,1.8375,780.75,149.25,False,14,,828,
Arachniodes standishii,9.98333,11,12.0639,28.4,2.84167,1380.5,203.5,False,37,,3352,
Aralia racemosa,9.98333,11,7.98472,25.9,-2.61667,919.5,175.0,False,93,,623,
Arenaria tetraquetra,9.98333,11,9.15693,25.6,1.20833,699.5,98.75,False,3,,55,
Aria aronioides,9.98333,11,13.8979,25.85,6.05833,1190.5,64.5,False,,,55,
Aria coronata,9.98333,11,12.8229,24.15,5.05,978.0,52.5,False,,,66,
Aria pallescens,9.98333,11,10.6917,22.7,3.55,890.0,38.0,False,,,65,
Aria thibetica,9.98333,11,8.99722,20.9,2.35833,889.0,111.5,False,1,,92,
Aria yuana,9.98333,11,12.3125,27.3,2.41667,1141.0,66.0,False,,,8,
Arisaema candidissimum,9.98333,11,12.0743,23.6,4.85833,819.5,92.75,False,62,,2,
Arisaema ciliatum,9.98333,11,10.6889,22.425,4.17083,806.5,98.25,False,42,,15,
Arisaema erubescens,9.98333,11,12.8444,26.15,5.33334,979.75,93.75,False,37,,424,
Arisaema flavum,9.98333,11,8.27222,22.0,1.58334,711.0,85.5,False,59,,97,
Arisaema griffithii,9.98333,11,9.88194,20.975,3.8,925.25,108.25,False,26,,41,
Arisaema triphyllum,9.98333,11,9.67639,27.2,-0.629166,986.5,190.0,False,142,,973,
Aristolochia iquitensis,9.98333,11,20.4764,27.2,13.8,2144.5,276.5,False,1,,65,
Aristolochia manshuriensis,9.98333,11,9.3375,25.2,-1.02083,885.0,83.75,False,77,,51,
Armeria humilis,9.98333,11,9.97917,23.4,4.28333,1431.0,122.0,False,,,62,
Armeria maritima,9.98333,11,9.16806,22.1,2.48333,762.0,134.0,False,112,,8386,
Armoracia rusticana,9.98333,11,9.16804,23.85,1.29167,716.5,129.5,False,14,,9373,
Aronia arbutifolia,9.98333,11,12.0153,28.3,2.1,1089.0,217.0,False,132,,2393,
Artemisia morrisonensis,9.98333,11,7.44167,14.7,2.88333,4215.0,289.0,False,1,,227,
Artemisia pedemontana,9.98333,11,10.0854,26.7,3.40833,630.75,110.25,False,21,,22,
Artemisia rigida,9.98333,11,10.0486,30.425,0.595835,705.5,138.75,False,4,,197,
Artemisia vulgaris,9.98333,11,9.3764,24.45,1.16666,773.5,144.0,False,132,,8323,
Arthropodium candidum,9.98333,11,10.7764,21.95,5.2,1025.5,186.5,False,29,,358,
Arthropodium milleflorum,9.98333,11,13.1111,25.05,7.85833,855.0,156.0,False,21,,839,
Arum maculatum,9.98333,11,9.72778,22.55,3.325,776.25,153.5,False,99,,6818,
Asarum canadense,9.98333,11,9.84444,28.5,-1.31667,976.5,182.5,False,122,,9774,
Asarum caudatum,9.98333,11,10.0979,24.25,3.57083,1006.0,120.0,False,78,,4612,
Asclepias incarnata,9.98333,11,9.26249,27.9,-1.50833,933.0,168.0,False,141,,9778,
Asclepias tuberosa,9.98333,11,10.9875,29.05,0.683335,985.0,185.0,False,156,,989,
Asparagus officinalis,9.98333,11,9.30279,25.2,1.00833,674.25,114.0,False,121,,7899,
Asparagus pseudoscaber,9.98333,11,8.97916,23.7,0.0166675,699.25,101.75,False,12,,8,
Asparagus verticillatus,9.98333,11,10.7229,26.15,1.275,600.5,121.0,False,28,,849,
Asphodelus albus,9.98333,11,11.3875,24.325,4.61667,857.5,162.75,False,87,,6427,
Aspidotis densa,9.98333,11,10.8111,25.25,6.3875,1027.75,37.0,False,7,,3184,
Asplenium adiantum-nigrum,9.98333,11,10.4528,24.45,3.90833,808.0,155.5,False,42,,788,
Asplenium ceterach,9.98333,11,11.7389,25.8,4.625,753.0,131.0,False,31,,8474,
Asplenium fontanum,9.98333,11,10.1618,25.1,2.24167,784.5,164.5,False,14,,4212,
Asplenium rhizophyllum,9.98333,11,11.6069,29.4,-0.0500002,1099.0,231.0,False,16,,5141,
Asplenium scolopendrium,9.98333,11,9.99583,23.275,3.72083,851.75,160.25,False,13,,7239,
Asplenium trichomanes,9.98333,11,9.52777,23.25,2.63333,854.5,159.5,False,128,,8425,
Astelia nervosa,9.98333,11,9.80347,20.525,5.50417,1834.25,327.0,False,24,,7822,
Aster amellus,9.98333,11,9.21667,23.85,1.4,761.5,145.0,False,75,,4775,
Astilbe grandis,9.98333,11,13.4583,26.45,3.675,1068.5,125.0,False,42,,312,
Astilbe japonica,9.98333,11,9.57222,25.5,1.03333,954.75,166.0,False,36,,529,
Astilbe macroflora,9.98333,11,7.62847,18.35,2.68334,2446.0,220.75,False,7,,96,
Astilbe rubra,9.98333,11,9.92015,26.125,0.675002,1055.0,110.0,False,26,,281,
Athrixia fontana,9.98333,11,8.47847,20.675,2.23333,883.0,107.5,False,6,,12,
Aubrieta olympica,9.98333,11,8.46111,22.775,0.620833,713.5,134.0,False,16,,9,
Aucuba japonica,9.98333,11,11.9035,25.325,4.35833,964.75,159.75,False,143,,7119,
Aureolaria flava,9.98333,11,12.9125,31.25,0.925,1178.0,264.0,False,3,,129,
Aurinia saxatilis,9.98333,11,9.40556,24.05,1.14167,733.5,134.0,False,69,,5721,
Austrocactus spiniflorus,9.98333,11,8.70834,23.6,4.26666,507.5,65.0,False,1,,26,
Balsamorhiza deltoidea,9.98333,11,10.7,26.25,3.8625,906.5,84.25,False,9,,849,
Baptisia alba,9.98333,11,10.232,29.35,-1.29167,1035.0,189.0,False,41,,4647,
Baptisia australis,9.98333,11,11.691,28.75,0.887499,950.5,172.0,False,178,,391,
Bellevalia longistyla,9.98333,11,10.9306,27.25,1.85833,503.5,63.75,False,1,,22,
Berberis coxii,9.98333,11,10.0125,20.85,4.0375,968.5,113.75,False,15,,3,
Berberis darwinii,9.98333,11,10.3417,21.725,5.0875,962.75,164.5,False,78,,3619,
Berberis kawakamii,9.98333,11,9.78265,19.4,4.80417,2314.25,198.0,False,13,,641,
Berberis thunbergii,9.98333,11,9.60277,26.45,0.125,908.0,171.0,False,149,,9748,
Berberis wilsoniae,9.98333,11,10.5243,23.15,4.15,803.0,88.5,False,71,,24,
Bergenia crassifolia,9.98333,11,8.71181,23.2,1.09167,714.25,125.0,False,122,,8428,
Bergenia pacumbis,9.98333,11,8.94304,22.1,2.54167,826.5,139.5,False,1,,45,
Bergenia purpurascens,9.98333,11,7.86389,20.95,0.995835,810.5,87.5,False,67,,159,
Bergenia stracheyi,9.98333,11,5.02222,21.775,-3.30833,566.5,94.5,False,69,,111,
Berkheya cirsiifolia,9.98333,11,10.6271,22.95,4.36667,786.75,107.0,False,15,,92,
Berkheya multijuga,9.98333,11,9.72432,21.925,3.93334,798.25,101.75,False,19,,67,
Berkheya purpurea,9.98333,11,11.2792,23.25,4.99583,747.5,97.5,False,41,,227,
Betonica officinalis,9.98333,11,8.98472,23.15,1.425,781.5,149.5,False,44,,841,
Bistorta amplexicaulis,9.98333,11,9.72917,21.975,3.70833,789.0,147.0,False,2,,293,
Bolboschoenus maritimus,9.98333,11,9.14304,22.7,1.975,671.5,119.5,False,38,,6786,
Boltonia asteroides,9.98333,11,11.8556,28.75,1.23333,961.5,155.5,False,47,,868,
Borago officinalis,9.98333,11,11.3903,25.25,4.34167,769.0,133.5,False,14,,943,
Borinda macclureana,9.98333,11,9.65972,22.85,3.30417,853.75,74.25,False,6,,5,
Borodinia laevigata,9.98333,11,10.0826,26.825,-1.14583,983.25,196.25,False,2,,2616,
Boykinia occidentalis,9.98333,11,9.8889,22.5,4.36667,1448.0,152.0,False,22,,1914,
Brewerimitella ovalis,9.98333,11,11.1167,24.15,6.8,1176.5,60.0,False,4,,384,
Brodiaea coronaria,9.98333,11,10.866,23.75,4.74167,830.25,102.25,False,23,,1854,
Bromus carinatus,9.98333,11,11.6097,25.6,4.95,736.5,47.0,False,15,,624,
Brunnera macrophylla,9.98333,11,9.50833,23.1,1.35833,780.75,148.5,False,132,,768,
Bryonia cretica,9.98333,11,11.6319,26.45,5.475,719.5,116.5,False,11,,6149,
Buddleja globosa,9.98333,11,10.0278,22.225,4.45834,785.5,150.25,False,8,,2153,
Buddleja loricata,9.98333,11,11.3285,23.375,5.5125,801.75,104.0,False,25,,92,
Calamagrostis hakonensis,9.98333,11,9.18333,25.6,-1.3,1630.0,184.0,False,1,,1245,
Calendula officinalis,9.98333,11,10.2465,24.1,3.59167,785.5,143.0,False,127,,8881,
Callistemon pityoides,9.98333,11,10.8333,23.65,5.70834,981.5,181.5,False,32,,1312,
Callistemon viridiflorus,9.98333,11,9.61249,20.85,5.29166,938.0,163.5,False,32,,739,
Callitriche stagnalis,9.98333,11,10.516,23.85,4.7125,791.5,150.75,False,17,,7435,
Camassia leichtlinii,9.98333,11,10.4639,25.35,3.425,974.0,113.5,False,82,,257,
Camassia quamash,9.98333,11,9.97986,25.6,3.4375,813.5,116.0,False,91,,4765,
Camassia scilloides,9.98333,11,12.0986,30.05,0.879167,988.0,179.5,False,47,,3366,
Camissonia contorta,9.98333,11,13.0847,29.425,7.21666,518.5,50.75,False,3,,557,
Campanula alliariifolia,9.98333,11,8.78542,22.925,0.916667,791.25,150.25,False,82,,488,
Cardamine angulata,9.98333,11,10.2875,22.1,4.9,2016.0,144.5,False,1,,4,
Cardamine concatenata,9.98333,11,11.4986,29.7,0.158334,1045.0,220.0,False,31,,9646,
Cardamine nuttallii,9.98333,11,11.8361,26.2,7.07083,1057.0,48.5,False,2,,243,
Cardamine pratensis,9.98333,11,9.625,22.75,2.825,807.5,159.0,False,5,,4732,
Carex albula,9.98333,11,10.7424,22.675,5.32917,826.0,145.5,False,13,,44,
Carex appalachica,9.98333,11,9.43056,27.95,-1.03333,1127.5,235.5,False,27,,335,
Carex divulsa,9.98333,11,11.3792,25.25,4.70833,761.0,146.0,False,53,,7325,
Carex egmontiana,9.98333,11,9.42084,20.975,5.26667,1533.0,241.25,False,3,,19,
Carex flacca,9.98333,11,9.48193,23.95,2.00833,843.5,157.5,False,87,,6328,
Carex grayi,9.98333,11,9.90417,27.05,0.116667,938.0,169.5,False,78,,5283,
Carex laxiflora,9.98333,11,10.8375,29.175,0.220833,1130.75,244.5,False,4,,2551,
Carex lupulina,9.98333,11,9.63611,29.0,-1.10833,981.0,177.5,False,18,,4541,
Carex morrowii,9.98333,11,10.9972,25.35,2.47083,1255.75,171.75,False,26,,152,
Carex pensylvanica,9.98333,11,9.2014,28.6,-1.94167,993.5,199.5,False,51,,3997,
Carex platyphylla,9.98333,11,9.40973,28.3,-1.725,1078.5,229.5,False,21,,1627,
Carex punicea,9.98333,11,10.1778,22.65,5.87083,1220.25,229.25,False,5,,41,
Carex solandri,9.98333,11,11.9931,22.0,7.97917,1146.25,218.5,False,1,,479,
Carlina acanthifolia,9.98333,11,8.475,23.1,1.30834,908.5,171.5,False,33,,6379,
Carlina vulgaris,9.98333,11,9.10695,22.55,1.48333,748.25,141.5,False,46,,7457,
Castilleja levisecta,9.98333,11,10.8653,25.875,5.125,1122.5,85.0,False,4,,676,
Catananche caerulea,9.98333,11,11.0486,25.25,4.13333,779.0,148.5,False,8,,9176,
Caulophyllum thalictroides,9.98333,11,8.64028,27.15,-2.1375,951.0,180.5,False,75,,7785,
Ceanothus americanus,9.98333,11,10.1819,28.7,-0.75,1000.0,190.0,False,12,,5132,
Ceanothus fendleri,9.98333,11,9.03125,27.5,0.704167,592.75,94.5,False,9,,1591,
Ceanothus integerrimus,9.98333,11,12.5139,29.95,5.85,891.0,50.0,False,12,,2734,
Ceanothus pumilus,9.98333,11,12.1028,26.0,5.44167,1280.5,117.25,False,7,,493,
Celastrus orbiculatus,9.98333,11,9.97986,26.325,0.295833,969.5,198.0,False,111,,9785,
Celastrus scandens,9.98333,11,8.56667,26.55,-1.88333,862.5,158.0,False,15,,5135,
Celtis choseniana,9.98333,11,11.2014,26.85,2.24167,1183.0,155.25,False,15,,712,
Centaurea macrocephala,9.98333,11,8.84028,22.525,2.15833,762.75,149.75,False,98,,873,
Centaurium erythraea,9.98333,11,10.05,23.725,3.52083,761.25,149.0,False,67,,6775,
Centranthus ruber,9.98333,11,10.4375,24.375,4.24583,754.25,137.25,False,126,,8664,
Ceratostigma griffithii,9.98333,11,11.5889,23.125,5.0,811.5,83.5,False,36,,59,
Ceratostigma minus,9.98333,11,10.3667,23.0,4.59166,732.5,29.5,False,1,,183,
Ceratostigma willmottianum,9.98333,11,12.341,24.4,4.89167,825.5,92.0,False,61,,73,
Chaenomeles speciosa,9.98333,11,10.932,26.95,3.01667,924.0,160.5,False,12,,22,
Chaenorhinum origanifolium,9.98333,11,10.3458,24.325,3.1625,753.0,149.5,False,22,,3379,
Chamaebatia foliolosa,9.98333,11,12.1826,27.8,6.77084,929.0,18.5,False,3,,2167,
Chamaecytisus hirsutus,9.98333,11,10.0354,23.775,2.05834,787.75,148.25,False,22,,1928,
Chamaecytisus purpureus,9.98333,11,8.80972,23.35,0.625,791.5,140.0,False,39,,274,
Chamaecytisus supinus,9.98333,11,10.0458,24.0,2.35833,748.0,151.5,False,25,,3536,
Chionochloa conspicua,9.98333,11,8.71527,20.5,4.125,1880.0,334.0,False,2,,1654,
Chrysojasminum humile,9.98333,11,11.3865,24.9667,4.12778,804.0,82.5,False,6,,315,184
Cistus laurifolius,9.98333,11,10.8819,25.725,3.8,683.75,111.75,False,95,,7348,
Clarkia amoena,9.98333,11,11.1097,25.475,3.72083,884.5,94.0,False,27,,1896,
Clarkia rhomboidea,9.98333,11,11.35,29.9,3.8375,770.0,57.5,False,7,,1348,
Clematis heracleifolia,9.98333,11,9.57569,25.575,-0.779167,1042.5,111.5,False,15,,842,
Clematis integrifolia,9.98333,11,8.33194,25.05,-1.00417,656.75,116.0,False,123,,1721,
Clematis ligusticifolia,9.98333,11,9.09861,26.95,0.870832,505.75,71.5,False,58,,273,
Clematis montana,9.98333,11,10.084,22.3,4.1,868.0,139.25,False,55,,1288,
Clematis paniculata,9.98333,11,11.1153,22.55,5.65833,1229.5,238.5,False,46,,457,
Clematis patens,9.98333,11,10.4708,26.025,0.0666666,1148.75,107.5,False,23,,68,
Clematis recta,9.98333,11,9.07986,24.0,0.995833,703.25,131.0,False,126,,311,
Clematis songarica,9.98333,11,7.70972,25.925,-3.17917,455.5,75.0,False,23,,144,
Clematis stans,9.98333,11,10.0903,24.975,1.0125,1200.5,165.5,False,68,,816,
Clematis tibetana,9.98333,11,7.73682,22.125,0.166665,681.25,83.75,False,35,,143,
Clematis tongluensis,9.98333,11,11.0611,23.1,4.975,1476.0,66.0,False,2,,2,
Clematis viticella,9.98333,11,10.2743,24.225,2.67917,736.75,134.0,False,89,,2554,
Clematoclethra scandens,9.98333,11,13.1979,25.45,5.3,807.75,55.75,False,2,,228,
Clinopodium menthifolium,9.98333,11,10.5097,23.325,4.55833,752.25,154.75,False,6,,5319,
Colchicum autumnale,9.98333,11,9.01875,23.275,1.40417,864.0,165.25,False,144,,6748,
Colchicum byzantinum,9.98333,11,10.0195,23.35,2.9125,781.75,156.5,False,3,,219,
Colchicum laetum,9.98333,11,8.6118,26.15,-0.616667,531.5,97.25,False,15,,153,
Colchicum montanum,9.98333,11,9.65278,23.45,3.47083,855.25,146.5,False,17,,6277,
Colletia hystrix,9.98333,11,11.6208,23.675,6.3125,755.0,91.0,False,29,,225,
Collinsia grandiflora,9.98333,11,10.9639,26.725,3.4,1040.75,141.25,False,4,,1217,
Collomia grandiflora,9.98333,11,9.40904,26.1,2.0625,726.25,91.0,False,29,,5446,
Colutea arborescens,9.98333,11,10.5167,24.925,3.525,708.25,136.0,False,114,,8621,
Colutea orientalis,9.98333,11,9.81667,24.35,1.39167,648.5,105.75,False,37,,164,
Comandra umbellata,9.98333,11,8.34444,28.575,-2.93333,790.25,110.75,False,8,,8341,
Convolvulus assyricus,9.98333,11,9.5764,29.725,-0.195834,421.0,38.0,False,2,,11,
Convolvulus boissieri,9.98333,11,10.8014,27.75,2.35,624.0,81.0,False,12,,225,
Coreopsis grandiflora,9.98333,11,11.7833,26.85,3.71667,870.25,147.0,False,78,,1865,
Coreopsis verticillata,9.98333,11,10.2306,25.55,1.7875,927.0,184.0,False,75,,3333,
Cornus sanguinea,9.98333,11,9.90486,24.15,2.8875,795.0,151.0,False,153,,7175,
Cornus sericea,9.98333,11,7.90417,25.05,-1.89167,852.0,146.5,False,137,,9675,
Corydalis aurea,9.98333,11,8.53611,28.5,-0.054165,638.5,108.75,False,9,,4368,
Corylopsis gotoana,9.98333,11,11.0021,26.175,1.5,1249.25,155.5,False,29,,222,
Corylus americana,9.98333,11,9.57986,27.525,-1.23333,936.25,177.75,False,152,,555,
Cota tinctoria,9.98333,11,9.31804,24.1,2.40833,739.5,128.0,False,2,,8443,
Cotoneaster adpressus,9.98333,11,8.63611,22.475,1.14167,753.75,93.0,False,65,,486,
Cotoneaster buxifolius,9.98333,11,12.3778,24.3,4.475,797.0,70.0,False,19,,173,
Cotoneaster dammeri,9.98333,11,9.23194,23.1,2.09167,815.0,153.0,False,94,,296,
Cotoneaster dielsianus,9.98333,11,8.69097,22.4,1.50417,794.0,143.0,False,78,,268,
Cotoneaster glabratus,9.98333,11,12.5333,25.2,4.16667,923.0,99.75,False,14,,34,
Cotoneaster hebephyllus,9.98333,11,8.26389,21.75,1.40833,683.5,88.0,False,2,,288,
Cotoneaster horizontalis,9.98333,11,9.69446,23.75,2.4,859.5,156.0,False,166,,926,
Cotoneaster integrifolius,9.98333,11,9.63889,20.35,4.43333,954.0,171.5,False,24,,1577,
Cotoneaster lancasteri,9.98333,11,10.1195,21.6,4.63333,1105.0,146.5,False,1,,2,
Cotoneaster microphyllus,9.98333,11,10.1917,22.4,4.42083,858.0,139.75,False,72,,696,
Cotoneaster nitens,9.98333,11,9.47778,23.575,1.2625,766.0,117.75,False,42,,73,
Cotoneaster nitidus,9.98333,11,11.591,23.05,4.625,830.0,94.25,False,8,,53,
Cotoneaster rotundifolius,9.98333,11,10.7055,23.3,3.5875,784.0,151.25,False,31,,113,
Cotula socialis,9.98333,11,10.2542,22.575,3.54167,806.5,107.5,False,2,,3,
Crambe cordifolia,9.98333,11,9.76388,23.55,2.50833,717.0,143.5,False,97,,68,
Crambe kotschyana,9.98333,11,13.1896,31.975,4.02082,497.75,24.75,False,2,,83,
Crambe maritima,9.98333,11,9.9625,22.15,3.06667,748.5,142.5,False,96,,6679,
Crataegus chungtienensis,9.98333,11,9.45417,21.375,3.0875,769.0,94.25,False,17,,21,
Crinodendron hookerianum,9.98333,11,10.4264,21.3,5.6,1345.5,217.0,False,56,,182,
Crocosmia masoniorum,9.98333,11,9.61251,21.1,4.69584,871.5,156.75,False,37,,12,
Crocosmia pottsii,9.98333,11,9.18889,19.35,4.48333,946.75,170.75,False,13,,227,
Crocus autumnalis,9.98333,11,11.5167,24.725,5.25417,672.75,112.75,False,2,,563,
Crocus chrysanthus,9.98333,11,8.91111,22.95,0.65,730.0,138.5,False,38,,1295,
Crocus rujanensis,9.98333,11,10.4875,25.85,2.79167,603.5,119.5,False,8,,4,
Crocus tommasinianus,9.98333,11,9.80139,23.075,2.42917,802.5,158.0,False,97,,625,
